Precinct,Address,City,Zip,County,geometry,lon,lat
ATTALLA RECREATION CENTER,102 Case Ave SE,Attalla,35954,Etowah,POINT (-86.11148678 33.99583037999997),-86.11148678,33.99583037999997
WALLACE HALL AT GSCC,"1001 George Wallace Dr,",Gadsden,35903,Etowah,POINT (-85.99099999999999 33.99669999999998),-85.99099999999999,33.99669999999998
EAST GADSDEN RECREATION CENTER,921 Wilson Ave,Gadsden,35903,Etowah,POINT (-85.97480000000003 34.00460563000004),-85.97480000000003,34.00460563000004
WALNUT PARK RECREATION CENTER,3200 Walnut St,Gadsden,35904,Etowah,POINT (-86.05870000000003 34.011399999999995),-86.05870000000003,34.011399999999995
FORMER GADSDEN HS LUNCHROOM,607 S 12th St,Gadsden,35901,Etowah,POINT (-86.02081596999996 34.014215269999966),-86.02081596999996,34.014215269999966
DOWNTOWN CIVIC CENTER,623 Broad St,Gadsden,35901,Etowah,POINT (-86.00661913000002 34.014684140000035),-86.00661913000002,34.014684140000035
ELLIOTT COMMUNITY CENTER,2829 W Meighan Blvd,Gadsden,35904,Etowah,POINT (-86.04889120999998 34.02269999999998),-86.04889120999998,34.02269999999998
1ST UNITED METHODIST CH OF ATTALLA,601 4th St NW,Attalla,35954,Etowah,POINT (-86.08799999999995 34.0235),-86.08799999999995,34.0235
CARVER COMMUNITY CENTER,1030 Tuscaloosa Ave,Gadsden,35901,Etowah,POINT (-86.01489183999998 34.02459999999998),-86.01489183999998,34.02459999999998
IVALEE VOLUNTEER FIRE DEPT,365 Sarratt Battles Rd,Attalla,35954,Etowah,POINT (-86.12688322 34.03678634000002),-86.12688322,34.03678634000002
NOCCALULA KIWANIS PAVILION,1500 Noccalula Rd,Gadsden,35904,Etowah,POINT (-86.02052694000002 34.03949741999998),-86.02052694000002,34.03949741999998
EGYPT COMMUNITY CENTER,569 Egypt Mountain Rd,Attalla,35954,Etowah,POINT (-86.15060985000001 34.068709850000026),-86.15060985000001,34.068709850000026
REECE CITY TOWN HALL,1023 Valley Dr,Attalla,35954,Etowah,POINT (-86.0357 34.06899999999997),-86.0357,34.06899999999997
CAVE SPRINGS COMM. CLUB HOUSE,3757-3999 Duck Springs Rd,Attalla,35954,Etowah,POINT (-86.06582482999997 34.076792329999975),-86.06582482999997,34.076792329999975
LOOKOUT MOUNTAIN COMMUNITY CTR,4567 Lay Springs Rd,Gadsden,35904,Etowah,POINT (-85.96178625 34.08348530999998),-85.96178625,34.08348530999998
NEW UNION COMMUNITY CENTER,56 King Ln,Boaz,0,Etowah,POINT (-86.19943124999999 34.157899999999955),-86.19943124999999,34.157899999999955
SARDIS COMMUNITY CENTER,296 Parkway Dr,Boaz,35956,Etowah,POINT (-86.11735019000002 34.18370000000001),-86.11735019000002,34.18370000000001
Boaz Recreation Center,314 N King St,Boaz,35957,Marshall,POINT (-86.17420000000001 34.2008),-86.17420000000001,34.2008
Albertville / 1st Baptist Church,309 E Main St,Albertville,35950,Marshall,POINT (-86.20540000000001 34.26659999999996),-86.20540000000001,34.26659999999996
Albertville Recreation Center,915 W McKinney Ave,Albertville,35950,Marshall,POINT (-86.22260000000003 34.27290000000004),-86.22260000000003,34.27290000000004
Jaybird / District 4 Shop,123 Hustleville Rd,Albertville,35951,Marshall,POINT (-86.14614838 34.30130000000002),-86.14614838,34.30130000000002
Portersville Bapt Church,10144 US Hwy 11,Collinsville,0,DeKalb,POINT (-85.82126857000004 34.32119713999999),-85.82126857000004,34.32119713999999
Hooper / Alder Springs Community Center,5867 Hustleville Rd,Albertville,35951,Marshall,POINT (-86.21904665000001 34.34528666),-86.21904665000001,34.34528666
Thompson / Asbury VFD,4104 Martling Gap Rd,Albertville,35951,Marshall,POINT (-86.16089516999997 34.36688756999999),-86.16089516999997,34.36688756999999
Wakefield VFD,777 S Sauty Rd,Langston,35755,Marshall,POINT (-86.17530983 34.45181869000004),-86.17530983,34.45181869000004
Fyffe Senior Ctr,413 Grave Street,Fyffe,0,DeKalb,POINT (-85.91229999999999 34.45529999999996),-85.91229999999999,34.45529999999996
Boshart / Prospect Cemetery,4885 Scottsboro Hwy,Scottsboro,35769,Marshall,POINT (-86.21022091000002 34.481737179999975),-86.21022091000002,34.481737179999975
Rainsville-DeKalb Co Schools Clsm.,1504 Main Street E,Rainsville,0,DeKalb,POINT (-85.81910000000002 34.4829),-85.81910000000002,34.4829
Paint Rock / Hebron Community Center VFD,90 Hebron School Rd,Grant,35747,Marshall,POINT (-86.38125931 34.487665819999975),-86.38125931,34.487665819999975
New Hope City Hall,5496 Main Drive,New Hope,35760,Madison,POINT (-86.39452361999999 34.53675079),-86.39452361999999,34.53675079
Madison County Nature Trail,5000 Nature Trail Road SE,Huntsville,35803,Madison,POINT (-86.51319999999997 34.597400000000015),-86.51319999999997,34.597400000000015
The Dwelling Place,2550 Redstone Road SW,Huntsville,35803,Madison,POINT (-86.57714081000002 34.61815261999998),-86.57714081000002,34.61815261999998
Aldersgate United Methodist Church,12901 Bailey Cove Road SE,Huntsville,35803,Madison,POINT (-86.53693389999995 34.62345505000003),-86.53693389999995,34.62345505000003
Bob Jones Community Center,13455 CO RD 8,Woodville,35776,Jackson,POINT (-86.27442180000001 34.62761270999996),-86.27442180000001,34.62761270999996
Hillwood Baptist Church,300 Kohler Road SE,Huntsville,35803,Madison,POINT (-86.56298828 34.629070280000036),-86.56298828,34.629070280000036
Weatherly Heights Baptist Church,1306 Cannstatt Drive SE,Huntsville,35803,Madison,POINT (-86.54669951999999 34.64328765999999),-86.54669951999999,34.64328765999999
Community Fellowship,7905 Logan Drive SW,Huntsville,35802,Madison,POINT (-86.57270812999998 34.65639113999998),-86.57270812999998,34.65639113999998
Senior Citizen Center,251 Knolton St,Paint Rock,35764,Jackson,POINT (-86.33190000000002 34.660799999999995),-86.33190000000002,34.660799999999995
Willowbrook Baptist Church,7625 Bailey Cove Road SE,Huntsville,35802,Madison,POINT (-86.53798676000002 34.66870879999996),-86.53798676000002,34.66870879999996
The Whitesburg Center,7300 Whitesburg Drive,Huntsville,35802,Madison,POINT (-86.56739999999999 34.67069999999996),-86.56739999999999,34.67069999999996
Hampton Cove Church of Christ,409 Old Big Cove Road,Brownsboro,35741,Madison,POINT (-86.49958801 34.67737961000001),-86.49958801,34.67737961000001
Southwood Presbyterian Church,1000 Carl T. Jones Drive SE,Huntsville,35802,Madison,POINT (-86.55834960999998 34.68681716999999),-86.55834960999998,34.68681716999999
Gurley Recreation Center,311 3rd Street,Gurley,35748,Madison,POINT (-86.37812881999999 34.69035940999998),-86.37812881999999,34.69035940999998
Trinity United Methodist Church,607 Airport Road SW,Huntsville,35802,Madison,POINT (-86.57050322999999 34.69078827000002),-86.57050322999999,34.69078827000002
All Nations Church,3614 Drake Avenue SW,Huntsville,35805,Madison,POINT (-86.61881255999995 34.70079803000001),-86.61881255999995,34.70079803000001
Covenant Presbyterian Church,301 Drake Avenue SE,Huntsville,35802,Madison,POINT (-86.56649017000002 34.70566177),-86.56649017000002,34.70566177
Sherwood Baptist Church,6600 Old Madison Pike NW,Huntsville,35806,Madison,POINT (-86.66699999999997 34.71300000000001),-86.66699999999997,34.71300000000001
West Huntsville Baptist Church,2211 Triana Boulevard SW,Huntsville,35805,Madison,POINT (-86.60881103000003 34.71776965000004),-86.60881103000003,34.71776965000004
First Baptist Church,600 Governors Drive SW,Huntsville,35801,Madison,POINT (-86.58795166000003 34.72068405000003),-86.58795166000003,34.72068405000003
Westside Community Center,125 Earl Street SW,Huntsville,35805,Madison,POINT (-86.60196686000005 34.72161484000004),-86.60196686000005,34.72161484000004
Cornerstone Prebyterian Church,1413 McClung Avenue,Huntsville,35801,Madison,POINT (-86.56307898999997 34.72929999999998),-86.56307898999997,34.72929999999998
University Baptist Church,809 Jordan Lane NW,Huntsville,35816,Madison,POINT (-86.62812042000004 34.731605530000046),-86.62812042000004,34.731605530000046
Cavalry Hill Community Center,2900 Fairbanks Street NW,Huntsville,35816,Madison,POINT (-86.61275482000002 34.73842239),-86.61275482000002,34.73842239
Monte Sano United Methodist Church,601 Monte Sano Boulevard SE,Huntsville,35801,Madison,POINT (-86.53200000000001 34.740799999999986),-86.53200000000001,34.740799999999986
Brownsboro Baptist Church,4315 Hwy 72 East,Brownsboro,35741,Madison,POINT (-86.44304474999998 34.74170160999998),-86.44304474999998,34.74170160999998
St. Luke Christian Church,1800 Sparkman Drive NW,Huntsville,35816,Madison,POINT (-86.64566803000002 34.745128630000025),-86.64566803000002,34.745128630000025
Jackson Way Baptist Church,1001 Andrew Jackson Way NE,Huntsville,35801,Madison,POINT (-86.57739257999998 34.74673842999999),-86.57739257999998,34.74673842999999
Lincoln Church of Christ,1307 Meridian Street N,Huntsville,35801,Madison,POINT (-86.58385407 34.747770250000016),-86.58385407,34.747770250000016
Optimist Park,703 Oakwood Avenue NE,Huntsville,35811,Madison,POINT (-86.57482146999996 34.75034332000001),-86.57482146999996,34.75034332000001
Oakwood University Church,5500 Adventist Boulevard NW,Huntsville,35896,Madison,POINT (-86.65489999999997 34.75120000000002),-86.65489999999997,34.75120000000002
Bama Rain Teen Center,�158 CO ROAD 10,Paint Rock,35764,Jackson,POINT (-86.31109999999995 34.751300000000036),-86.31109999999995,34.751300000000036
West Huntsville Church of Christ,1519 Old Monrovia Road NW,Huntsville,35806,Madison,POINT (-86.68003081999998 34.75421142999996),-86.68003081999998,34.75421142999996
St. Matthews PB Church,3200 Sparkman Drive NW,Huntsville,35810,Madison,POINT (-86.61193084999996 34.76083373999998),-86.61193084999996,34.76083373999998
House of Hope and Restoration Church,2525 Aspen Avenue NW,Huntsville,35810,Madison,POINT (-86.63474273999996 34.763576509999986),-86.63474273999996,34.763576509999986
Maysville Church of Christ,3017 Gurley Pike,Gurley,35748,Madison,POINT (-86.41869999999999 34.765340909999956),-86.41869999999999,34.765340909999956
Indian Creek Primitive Baptist Church,380 Indian Creek Road,Huntsville,35806,Madison,POINT (-86.68872833000002 34.76709746999999),-86.68872833000002,34.76709746999999
First Missionary Baptist Church,3509 Blue Spring Road NW,Huntsville,35810,Madison,POINT (-86.60001373 34.76816940000004),-86.60001373,34.76816940000004
Lakewood Community Center,3610 NW Kenwood Drive,Huntsville,35810,Madison,POINT (-86.5891 34.77256666999999),-86.5891,34.77256666999999
Little Indian Creek P.B. Church,884 Indian Creek Road NW,Huntsville,35806,Madison,POINT (-86.68739999999998 34.78227142999996),-86.68739999999998,34.78227142999996
Dr. Richard Showers Center,4600 Blue Spring Road NW,Huntsville,35810,Madison,POINT (-86.59771728999998 34.78268050999997),-86.59771728999998,34.78268050999997
Lewis Chapel C.P. Church,5001 Pulaski Pike NW,Huntsville,35810,Madison,POINT (-86.61640084999998 34.78857704999997),-86.61640084999998,34.78857704999997
"Robert ""Bob"" Harrison Senior Wellness and Advocacy Center",6156 Pulaski Pike NW,Huntsville,35810,Madison,POINT (-86.62036820999997 34.80068583999999),-86.62036820999997,34.80068583999999
Chase Park Church of Christ,1640 Winchester Road NE,Huntsville,35811,Madison,POINT (-86.51423311 34.80832676),-86.51423311,34.80832676
Pineview Baptist Church,5614 Highway 53,Harvest,35749,Madison,POINT (-86.70707107999998 34.83965391999996),-86.70707107999998,34.83965391999996
Locust Grove Baptist Church,171 County Lake Road,New Market,35761,Madison,POINT (-86.45787048000001 34.84455108999997),-86.45787048000001,34.84455108999997
First Baptist Church of Meridianville,175 Monroe Road,Meridianville,35759,Madison,POINT (-86.57452393000003 34.85986709999997),-86.57452393000003,34.85986709999997
Community Center,6236 CO ROAD 3,Princeton,35766,Jackson,POINT (-86.29812816000003 34.886602330000045),-86.29812816000003,34.886602330000045
County Commission District #1 Office,9457 Moores Mill Road,New Market,35761,Madison,POINT (-86.52729999999998 34.901370269999994),-86.52729999999998,34.901370269999994
New Market Fire Station,146 Jacks Road,New Market,35761,Madison,POINT (-86.42813109999997 34.906108860000025),-86.42813109999997,34.906108860000025
Harold Harbin Gym,168 Carriger Road,Hazel Green,35750,Madison,POINT (-86.56449127000002 34.958217620000035),-86.56449127000002,34.958217620000035
Plevna/New Market Fire Department,7085 Winchester Road,New Market,35761,Madison,POINT (-86.41652679000003 34.96229553000003),-86.41652679000003,34.96229553000003
Grant / Sancutuary On The Mountain,3315 Cathedral Caverns Hwy,Grant,35747,Marshall,POINT (-86.26029999999996 34.51199999999998),-86.26029999999996,34.51199999999998
Grant Town Hall,4766 Main St,Grant,35747,Marshall,POINT (-86.25598635000001 34.51744194000003),-86.25598635000001,34.51744194000003
School,196 CO RD 49,Section,35771,Jackson,POINT (-86.00189999999999 34.51759584999998),-86.00189999999999,34.51759584999998
City Hall,�9277 CO RD 67,Langston,35755,Jackson,POINT (-86.07623621999997 34.53796780999998),-86.07623621999997,34.53796780999998
Wright's / Swearengin Community Center,5104 Swearengin Rd,Scottsboro,35769,Marshall,POINT (-86.18404076000004 34.566062309999985),-86.18404076000004,34.566062309999985
New City Hall,72 DUTTON RD,Section,35771,Jackson,POINT (-85.98713332999998 34.58090000000002),-85.98713332999998,34.58090000000002
New Hope Methodist Church,3459 AL Hwy 79,Scottsboro,35769,Jackson,POINT (-86.11151309999997 34.58224411000003),-86.11151309999997,34.58224411000003
City Hall,69 BROWNTOWN RD,Dutton,35744,Jackson,POINT (-85.91840000000005 34.60890000000003),-85.91840000000005,34.60890000000003
Jackson County Waterwords Dept,14676 US HWY 72,Scottsboro,35768,Jackson,POINT (-86.09656734999996 34.621399999999994),-86.09656734999996,34.621399999999994
Rec-Com,�701 S. HOUSTON ST,Scottsboro,35768,Jackson,POINT (-86.03710000000002 34.66637309999997),-86.03710000000002,34.66637309999997
Fire Hall,3730 CO RD 11,Scottsboro,35768,Jackson,POINT (-86.18716445000004 34.67130665999997),-86.18716445000004,34.67130665999997
Stock Barn - Old Schoolhouse,1902 CO RD 30,Scottsboro,35768,Jackson,POINT (-86.07321939000002 34.68640000000002),-86.07321939000002,34.68640000000002
Mount Pleasant Baptist Church,7612 CO RD 8,Woodville,35776,Jackson,POINT (-86.24736815999997 34.69374899000003),-86.24736815999997,34.69374899000003
Pikeville Store,�5182 CO RD 21,Scottsboro,35768,Jackson,POINT (-86.0433 34.74370000000004),-86.0433,34.74370000000004
Fire Hall,�70 CO RD 252,Trenton,35774,Jackson,POINT (-86.24990000000003 34.74550000000002),-86.24990000000003,34.74550000000002
Fire Hall,30 CO RD 45,Facklet,35746,Jackson,POINT (-85.90990999999995 34.792989999999975),-85.90990999999995,34.792989999999975
City Hall,21638 AL HWY 79,Scottsboro,35768,Jackson,POINT (-86.12109999999996 34.80064411000001),-86.12109999999996,34.80064411000001
Hollytree Grocery,11620 AL HWY 65,Hollytree,35751,Jackson,POINT (-86.24954595000004 34.80283514000001),-86.24954595000004,34.80283514000001
Fire Hall,�14621 AL HWY 65,Princeton,35766,Jackson,POINT (-86.24238968999998 34.84330000000001),-86.24238968999998,34.84330000000001
Fire Hall,8548 CO RD 39,Fackler,35746,Jackson,POINT (-86.03591637999997 34.85566120999996),-86.03591637999997,34.85566120999996
City Park,�203 CITY PARK RD,Stevenson,35772,Jackson,POINT (-85.82880317999995 34.85778939000001),-85.82880317999995,34.85778939000001
Prince's Store,�3939 CO RD 9,Estillfork,35745,Jackson,POINT (-86.17226185999996 34.910238730000046),-86.17226185999996,34.910238730000046
Hytop City Hall,30332 AL HWY 79,Scottsboro,35768,Jackson,POINT (-86.08343145000005 34.92023760000002),-86.08343145000005,34.92023760000002
Asberry Baptist Church,3682 Roy Webb Road,Jacksonville,0,Calhoun,POINT (-85.74319999999999 33.88742363999999),-85.74319999999999,33.88742363999999
Fire Station,312 North Center Avenue,Piedmont,0,Calhoun,POINT (-85.61082754 33.919085390000006),-85.61082754,33.919085390000006
Trinity Missionary Baptist Church,542 Vigo Rd,Piedmont,0,Calhoun,POINT (-85.5884588 33.923216500000045),-85.5884588,33.923216500000045
Goshen United Methodist Church,625 Al Hwy 9 S,Piedmont,36272,Cherokee,POINT (-85.62318012000004 33.93296291),-85.62318012000004,33.93296291
White Plains Fire Department,12900 AL Highway 9,Piedmont,0,Calhoun,POINT (-85.74690551999998 33.962982529999955),-85.74690551999998,33.962982529999955
Spring Garden Volunteer Fire Department,4635 Co Rd 8,Piedmont,36272,Cherokee,POINT (-85.54018516999996 33.98494893999999),-85.54018516999996,33.98494893999999
Rock Run Church,6575 Co Rd 29,Piedmont,36272,Cherokee,POINT (-85.49372341 34.02833829000002),-85.49372341,34.02833829000002
Congregational Church,4815 Co Rd 14,Centre,35960,Cherokee,POINT (-85.61067291 34.06488014999997),-85.61067291,34.06488014999997
Shady Grove Church,6360 Co Rd 5,Leesburg,35983,Cherokee,POINT (-85.78280000000001 34.105700000000034),-85.78280000000001,34.105700000000034
Mt. Weisner Volunteer Fire Dept #2,4375 Co Rd 71,Centre,35960,Cherokee,POINT (-85.73169999999998 34.108868840000035),-85.73169999999998,34.108868840000035
McCord�s Volunteer Fire Department,6600 Co Rd 16,Centre,35960,Cherokee,POINT (-85.47138768999996 34.116261490000014),-85.47138768999996,34.116261490000014
Spring Creek Volunteer Fire Department,6420 Co Rd 22,Centre,35960,Cherokee,POINT (-85.57207519000004 34.13579923),-85.57207519000004,34.13579923
Leesburg FEMA Building,1900 Lokey Street,Leesburg,35983,Cherokee,POINT (-85.76149999999997 34.17959999999997),-85.76149999999997,34.17959999999997
Ebenezer United Methodist Church,11755 Co Rd 22,Centre,35960,Cherokee,POINT (-85.5207293 34.18129663000002),-85.5207293,34.18129663000002
New Hope United Methodist Church,835 Co Rd 115,Cedar Bluff,35959,Cherokee,POINT (-85.49750000000002 34.2173),-85.49750000000002,34.2173
Cedar Bluff 1st Baptist Church,3500 Old Hwy 9,Cedar Bluff,35959,Cherokee,POINT (-85.60632337000001 34.220448269999984),-85.60632337000001,34.220448269999984
Sand Rock Town Hall,1925 Sand Rock  Ave,Sand Rock,35983,Cherokee,POINT (-85.76787902000001 34.24200492000004),-85.76787902000001,34.24200492000004
Gaylesville Town Hall,4740 Main Street,Gaylesville,35973,Cherokee,POINT (-85.55870000000004 34.267200000000045),-85.55870000000004,34.267200000000045
Daniel�s Chapel Church,8735 Al Hwy 273,Cedar Bluff,35959,Cherokee,POINT (-85.67480000000002 34.27534267),-85.67480000000002,34.27534267
Tucker�s Chapel Volunteer Fire Dept,2495 Co Rd 47,Fort Payne,35967,Cherokee,POINT (-85.71329999999998 34.27918741999997),-85.71329999999998,34.27918741999997
Unity Church,2885 Co Rd 82,Cedar Bluff,35959,Cherokee,POINT (-85.63014689000005 34.28029793000002),-85.63014689000005,34.28029793000002
The Valley,13970 Al Hwy 273,Gaylesville,35973,Cherokee,POINT (-85.62666781000004 34.34032145999996),-85.62666781000004,34.34032145999996
Broomtown Volunteer Fire Department,2340 Co Rd 46,Gaylesville,35973,Cherokee,POINT (-85.55155248 34.36969999999999),-85.55155248,34.36969999999999
Mt. Calvary Church,10090 Co Rd 103,Mentone,35984,Cherokee,POINT (-85.59059999999997 34.40550000000002),-85.59059999999997,34.40550000000002
Friendship Baptist Church,70 Co Rd 129,Gaylesville,35973,Cherokee,POINT (-85.5159 34.42249999999999),-85.5159,34.42249999999999
Fort Payne Senior Ctr,600 Tyler Ave SE,Fort Payne,0,DeKalb,POINT (-85.71882538 34.435349249999994),-85.71882538,34.435349249999994
Five Points/Senior Ctr,600 Tyler Ave Se,Fort Payne,0,DeKalb,POINT (-85.71882538 34.435349249999994),-85.71882538,34.435349249999994
Fire Hall #3 E Highland (Dist 1),1206 Beason Gap Road,Fort Payne,0,DeKalb,POINT (-85.68548637000002 34.45148909000004),-85.68548637000002,34.45148909000004
"Firehall #3, E. Highland (Dist 3)",1206 Beason Gap Road,Fort Payne,0,DeKalb,POINT (-85.68548637000002 34.45148909000004),-85.68548637000002,34.45148909000004
V F W Hall - Lobby,1904 Williams Ave NE,Fort Payne,0,DeKalb,POINT (-85.68455858 34.47906406999996),-85.68455858,34.47906406999996
Wills Valley Rec Center,4220 Godfrey Ave NE,Fort Payne,0,DeKalb,POINT (-85.6735 34.48490000000001),-85.6735,34.48490000000001
Hammondville Fire Station,37684 US Hwy 11,Hammondville,0,DeKalb,POINT (-85.62888405000001 34.57893309999999),-85.62888405000001,34.57893309999999
City Hall,�6100 CO RD 88,Pisgah,35765,Jackson,POINT (-85.77099999999996 34.697100000000006),-85.77099999999996,34.697100000000006
Community Center,142 CO RD 355,Pisgah,35765,Jackson,POINT (-85.76517838000002 34.70050000000004),-85.76517838000002,34.70050000000004
Ider Senior Center,1852  Dogwood Drive,Ider,0,DeKalb,POINT (-85.67792962999997 34.7142),-85.67792962999997,34.7142
Ruritan Building,�662 CO RD 326,Flat Rock,35966,Jackson,POINT (-85.69685881999996 34.76951680999997),-85.69685881999996,34.76951680999997
Caperton's Chapel Church,�213 CO RD 14,Flat Rock,35966,Jackson,POINT (-85.77514930999999 34.815050689999985),-85.77514930999999,34.815050689999985
Community Center,5344 CO RD 93,Bryant,35958,Jackson,POINT (-85.63700948999995 34.92346213000001),-85.63700948999995,34.92346213000001
Community Building,6745 AL HWY 73,Bryant,35958,Jackson,POINT (-85.62623947999995 34.93791844000002),-85.62623947999995,34.93791844000002
Senior Center,411 Alabama Avenue,Bridgeport,35740,Jackson,POINT (-85.71449999999997 34.94770000000004),-85.71449999999997,34.94770000000004
